file,timestamp,line,event_type,total_tokens,input_tokens,cached_input_tokens,output_tokens,uncached_input_tokens,delta_total_tokens,delta_cached_input_tokens,delta_uncached_input_tokens
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:48:37.958Z,20,event_msg,23708,23172,20864,536,2308,0,0,0
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:48:59.187Z,28,event_msg,60475,59589,41728,886,17861,36767,20864,15553
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:48:59.187Z,28,event_msg,36767,36417,20864,350,15553,-23708,-20864,-2308
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:49:04.965Z,32,event_msg,108149,107153,77952,996,29201,71382,57088,13648
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:49:04.965Z,32,event_msg,47674,47564,36224,110,11340,-60475,-41728,-17861
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:49:25.407Z,38,event_msg,161216,159162,125440,2054,33722,113542,89216,22382
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:49:25.407Z,38,event_msg,53067,52009,47488,1058,4521,-108149,-77952,-29201
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:49:41.431Z,42,event_msg,215014,212774,177024,2240,35750,161947,129536,31229
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:49:41.431Z,42,event_msg,53798,53612,51584,186,2028,-161216,-125440,-33722
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:49:46.664Z,45,event_msg,270008,267620,230144,2388,37476,216210,178560,35448
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:49:46.664Z,45,event_msg,54994,54846,53120,148,1726,-215014,-177024,-35750
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:49:53.713Z,49,event_msg,326306,323624,284800,2682,38824,271312,231680,37098
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:49:53.713Z,49,event_msg,56298,56004,54656,294,1348,-270008,-230144,-37476
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:03.218Z,55,event_msg,383277,380150,340480,3127,39670,326979,285824,38322
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:03.218Z,55,event_msg,56971,56526,55680,445,846,-326306,-284800,-38824
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:09.060Z,59,event_msg,440665,437349,396672,3316,40677,383694,340992,39831
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:09.060Z,59,event_msg,57388,57199,56192,189,1007,-383277,-340480,-39670
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:14.605Z,65,event_msg,498334,494828,453376,3506,41452,440946,397184,40445
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:14.605Z,65,event_msg,57669,57479,56704,190,775,-440665,-396672,-40677
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:25.440Z,70,event_msg,556667,552653,510592,4014,42061,498998,453888,41286
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:25.440Z,70,event_msg,58333,57825,57216,508,609,-498334,-453376,-41452
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:30.555Z,76,event_msg,615217,611050,568320,4167,42730,556884,511104,42121
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:30.555Z,76,event_msg,58550,58397,57728,153,669,-556667,-510592,-42061
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:52.555Z,82,event_msg,674854,669706,626560,5148,43146,616304,568832,42477
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:50:52.555Z,82,event_msg,59637,58656,58240,981,416,-615217,-568320,-42730
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:51:04.925Z,88,event_msg,735719,730032,684800,5687,45232,676082,626560,44816
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:51:04.925Z,88,event_msg,60865,60326,58240,539,2086,-674854,-626560,-43146
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:51:10.644Z,92,event_msg,796874,790993,745088,5881,45905,736009,686848,43819
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:51:10.644Z,92,event_msg,61155,60961,60288,194,673,-735719,-684800,-45232
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:51:17.190Z,96,event_msg,858300,852193,805888,6107,46305,797145,745600,45632
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:51:17.190Z,96,event_msg,61426,61200,60800,226,400,-796874,-745088,-45905
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:51:29.542Z,106,event_msg,920210,913664,866688,6546,46976,858784,805888,46576
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:51:29.542Z,106,event_msg,61910,61471,60800,439,671,-858300,-805888,-46305
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:52:10.538Z,113,event_msg,987372,978691,887552,8681,91139,925462,826752,90468
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:52:10.538Z,113,event_msg,67162,65027,20864,2135,44163,-920210,-866688,-46976
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:52:24.858Z,118,event_msg,1055274,1045942,951936,9332,94006,988112,931072,49843
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:52:24.858Z,118,event_msg,67902,67251,64384,651,2867,-987372,-887552,-91139
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:52:45.874Z,130,event_msg,1124167,1113903,1018368,10264,95535,1056265,953984,92668
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:52:45.874Z,130,event_msg,68893,67961,66432,932,1529,-1055274,-951936,-94006
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:53:02.931Z,137,event_msg,1194180,1183163,1085824,11017,97339,1125287,1019392,95810
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:53:02.931Z,137,event_msg,70013,69260,67456,753,1804,-1124167,-1018368,-95535
